,book_idx,excerpt_idx,segment_idx,segment_1,segment_2,seg1_pos,seg2_pos,distance_bin,present_seg1_first
1933,72958,63,0,"*""Where to?"" asked Joe. ""Back to where we caught Slim Briggs. We were on the right trail to the camp.""*","*""That's the funniest plan of a house I ever saw!"" said Joe, looking over his brother's shoulder. Frank studied the*",4194,5391,2500,0
1934,72958,64,0,"*""Keep these boys here,"" he ordered. ""I'll be back in a while. Don't let them get away!"" ""Where are you*","*""How?"" ""If you've got any information to give us we might be able to put in a word for you.""*",3739,6070,2500,0
1935,72958,65,0,"*We heard from a prospector a few weeks later that he'd seen Dawson in a minin' camp up North, but*","*Chet gathered his cohorts and talked earnestly for a few minutes. Then, with many giggles, his followers set to work*",6637,8321,2500,1
1936,72958,66,0,"*""What would you rather do?"" ""I hate to give up now,"" replied Frank, after a moment of hesitation. ""I feel*","*Suddenly, Frank Hardy had an inspiration. In the shelter of some rocks he cleared away the snow, then began to*",354,1488,2500,0
1937,72958,67,0,"*I did not want to worry your mother needlessly, which is the reason I did not mention my injury. It*","*We're quite a distance out of Chicago, and this train doesn't stop for another hour yet."" ""Another hour!"" ""That's the*",1156,2716,2500,0
1938,72958,68,0,"*""Where are you now? Can't you reach me?"" ""The tunnel caved in, too. I'm trying to dig my way through*","*Joe disappeared up into the tunnel and Frank, putting his flashlight into his pocket, scrambled up to the shelf of*",2271,4112,2500,1
1939,72958,69,0,"*""That must be the light from the shaft. There's a chance for us yet."" He switched on his light again*","*""Where are you going, Jack?"" asked the thin-faced man. ""I'm going to get Black Pepper. He'll make these birds talk.""*",8188,9487,2500,1
1940,72958,70,0,"*Then down wide, silent corridors to their room, a substantial, bright and airy room with bath. It was all a*","*""Isn't there any earlier train to Chicago than that?"" The young man shook his head. ""I'm afraid not,"" he said.*",6323,8539,2500,1
1941,72958,71,0,"*asked the thin-faced man gruffly. ""Bring 'em back to the mine first,"" said the fellow in the fur coat. ""I*","*he remarked. A look of surprise leaped into Slim's face. ""No,"" he said, hoarsely. ""I've been away. What happened? You*",6650,9095,2500,1
1942,72958,72,0,"*At first I was going to turn back, but I thought that when I had come this far it was*","*""That's true, too. And they won't be very likely to start clearing away the shaft unless they know we're here.*",1575,3491,2500,1
1943,72958,73,0,"*""I have a lot of confidence in you,"" he went on. ""It just requires a lot of hard work and*","*""The shaft has caved in,"" he thought. ""We're trapped in the mine! We'll never get out alive!"" He turned his*",6927,9380,2500,0
1944,72958,74,0,"*""Well,"" said Frank, disgusted, ""I guess we'll just have to wait and get off at the first stop, and then*","*""Dey ain't no trains pass through Greendale!"" declared their rescuer. ""Ef yoh wait deah foh a train foh Chicago yoh'll*",697,2522,2500,0
1945,72958,75,0,"*It was mid-afternoon, but the sky was so dark that it seemed almost dusk. If darkness fell and they were*","*The circle was narrowing. The animals were beginning to pace about the cave in long strides, drawing in toward the*",4412,6265,2500,0
1946,72958,76,0,"*Maybe the two lads here scared 'em."" ""They've likely just moved to a new camping place,"" remarked Frank. ""I hope*","*Their arrival, with Slim marching ahead and Frank keeping the outlaw covered with the revolver, created a sensation. Word quickly*",2863,4540,2500,1
1947,72958,77,0,"*""It's that circumstance that makes me suspicious of the story. If the deserter had recovered the gold and cleared out,*","*I'm all right. But I can't move my foot."" Joe put down the flashlight so that its glare clearly illuminated*",8135,9921,2500,1
1948,72958,78,0,*They were standing ankle deep in snow. There was not the slightest vestige of a path. High above them they*,*The snow swirled furiously about him. The blizzard raged. The roaring of the storm drummed in his ears as he*,2334,3736,2500,0
1949,72958,79,0,"*""That's funny,"" he remarked. ""We're locked in."" Both the boys tried the door, but it was of no avail. ""The*",*He was not going to be caught altogether unprepared. The car came to a stop. From around the front of*,2655,4187,2500,0
1950,72958,80,0,"*It was dark now, and with nightfall the blizzard seemed to have increased in volume. The wind beat against the*","*Then, one day, just when our grub was runnin' low and it looked as if we'd have to give up,*",419,1563,2500,0
1951,72958,81,0,"*""Or the fight on Blacksnake Island when you came after Biff Hooper and me,"" Chet Morton put in. ""You've had*",*It all came so suddenly I hardly knew what was happenin'. Mighty good thing the house landed right side up.*,1089,2219,2500,1
1952,72958,82,0,"*I was chasing a fellow at the time, and if it hadn't been for falling off the rock I would*","*Still, it seemed strange that Fenton Hardy should be so convinced of Dawson's honesty if he were the type of*",2670,3899,2500,0
1953,72958,83,0,"*""We can hardly look at it that way,"" replied Frank. Mr. Hopkins, absorbed in the details for the boys' comfort,*","*There's my car beside the platform. Put your grips in it and I'll be along in a few minutes."" The*",2661,4142,2500,1
1954,72958,84,0,*Joe realized that he and Frank would never be able to accomplish the task. And he knew there was no*,"*""It leads on up!"" he called. ""It is a tunnel running at an angle, and I think it goes to*",6007,8396,2500,1
1955,72958,85,0,"*We'll have a better chance of fighting them off."" Frank turned the light swiftly on the dark passage again. ""You*",*It was a large passage and had evidently been frequently used. He examined the damp floor and found footprints that*,3817,5270,2500,1
1956,72958,86,0,"*Two tickets to Indianapolis, sah."" ""To where?"" asked Frank, in amazement. ""Indianapolis."" ""But we're not going to Indianapolis."" ""Dat's where*",*The latter was at a disadvantage in that he had been caught unawares. The loss of his automatic had flustered*,5530,6920,2500,1
1957,72958,87,0,"*The car lurched heavily to and fro in the deep ruts. ""I thought you said the other town was on*","*""And w'en I sees dem fightin' wid yoh boys Ah knowed dey wasn't up to no good and Ah knowed*",2997,4084,2500,1
1958,72958,88,0,*Finally his hands closed about a good-sized stone that came from the rest of the pile without much difficulty. He*,"*Unwittingly, they had been on the right trail to the camp all the time. ""What are you going to do*",5625,8015,2500,0
1959,72958,89,0,"*""Isn't there any earlier train to Chicago than that?"" The young man shook his head. ""I'm afraid not,"" he said.*","*In a very short time the fight was at an end. The toughs broke and fled, regained their car, and*",1305,2508,2500,0
1960,72958,90,0,"*It's a mine!"" he declared. ""This is the plan of a mine. This big room is the main working at*",*He knew the danger of inaction in such a blizzard. Anything was better than remaining where he was. He struggled*,2227,3800,2500,0
1961,72958,91,0,*They'll get a surprise when we pop up out of the ground. Evidently they weren't going to try to dig*,"*""Nobody knows. They had a camp somewheres back in the mountain, but they've all cleared away from it. Maybe the*",3558,5707,2500,1
1962,72958,92,0,"*""We'll tell you how we happened to hear about him. It's the same man all right. Go ahead."" ""Black Pepper's*","*he suggested at last. ""It wouldn't be hard to move it then."" Joe looked up. ""Why, I saw a crowbar*",1133,3571,2500,0
1963,72958,93,0,"*I think I see a glow of light away over there. Turn off your flash."" The flashlights were switched off*","*And who was ""the boss"" they spoke of? In due time they reached the shaft-head again and there the man*",4592,5780,2500,1
1964,72958,94,0,"*asked Frank of one of the men leaning against the station. The native shifted his chew of tobacco, spat into*","*piped Hank Shale, from the next room. ""That's the supper call,"" laughed Mr. Hardy. ""You must be hungry after your*",1047,2752,2500,0
1965,72958,95,0,"*remarked Frank, with a laugh. ""He'll be kicking himself all around the cell for talking so much."" ""He was nicely*","*Several times Frank lost it altogether, but he was always able to pick up the trail again in some place*",5221,6691,2500,1
1966,72958,96,0,*Something in the man's question made Frank think quickly. Was it possible that Slim had become separated from the rest*,"*""Don't want to lock anybody up that don't deserve it."" ""You know mighty well that Slim Briggs deserves it, if*",1695,2837,2500,0
1967,72958,97,0,"*We had to pack up and get out. That there mine was later worth millions, although the joke was on*",*Last night's blizzard was one of the worst in the history of Bayport. The wind was so strong that it*,1074,3303,2500,1
1968,72958,98,0,"*In the old days it was a real rough-and-ready minin' camp, with dance-halls and saloons. Then, as the mines got*","*""Some time to-morrow. Won't it be dandy to stay on the train all night!"" They watched the scenery that seemed*",5997,7002,2500,1
1969,72958,99,0,"*""We can easily tell if any one has been around recently."" They had brought electric flashlights with them, and without*",*He pried away a huge boulder at the top of the heap and stood to one side as he exerted*,7121,9258,2500,0
1970,72958,100,0,"*""I wonder if anything has happened to him,"" he muttered. When another five minutes passed and there was still no*","*""I'm free."" He extricated his foot from the crevice and Joe lessened his weight on the bar. The boulder fell*",3525,5675,2500,0
1971,72958,101,0,"*They stood stock-still, not saying a word. The silence of the mine was profound. ""What's the matter?"" whispered Frank finally.*","*Black Pepper ceased his struggles and lay still. ""I give in,"" he said quickly. ""I give in. Don't shoot."" ""Get*",7601,9947,2500,0
1972,72958,102,0,"*""It looks pretty small compared to some of these that we've gone through."" But as the morning passed they wearied*","*Frank went to the door. To his surprise he found that it would not open. He tried again, but the*",3775,5383,2500,1
1973,72958,103,0,"*asked Joe. ""Not me,"" sighed the old man. ""All through Montana I got the reputation of bein' too unlucky. They're*","*They slept the sound slumber of healthy youth and were up early next morning for the first breakfast call. There,*",1525,3041,2500,0
1974,72958,104,0,"*The Hardy boys were lost, separated, in the storm. Suddenly, Frank Hardy had an inspiration. In the shelter of some*",*The wolves were very near now. Three of them had thrust their cruel heads directly into the circle of light*,1415,3744,2500,0
1975,72958,105,0,"*""Then you start climbin' the hill. When you get to the top of the hill you'll find Hank's place. You*","*The abandoned mine did not look very much like a mine. It was just a large pocket in the earth,*",3537,5699,2500,0
1976,72958,106,0,"*""The whole shaft is gone."" ""They might have found their way out,"" replied another voice. ""These two mines lead into*","*""Where shall we look?"" ""Up in the mountains. We can look around for trails in the snow."" ""Suits me, as*",1529,3909,2500,1
1977,72958,107,0,"*It's the only claim I've been able to pay my dues on, all these years. But I kept payin' 'em,*","*Frank put down the letter, with a low whistle. ""So that's the reason he called for us!"" he said. ""Dad's*",1875,4354,2500,0
1978,72958,108,0,*Joe began to get anxious. He knelt down and flashed his light into the interior of the passage. There was*,"*But Frank was no longer a prisoner. ""That's that!"" Frank ejaculated, scrambling to a sitting position and beginning to rub*",670,2868,2500,1
1979,72958,109,0,*The shaft was completely blocked. It would take an army of men to clear away the débris. Joe realized that*,*Joe reached up and secured a grasp on the edge of the natural shelf of rock. Then he managed to*,756,3047,2500,1
1980,72958,0,0,"*""Thank goodness I saw the flames!"" he gasped. ""I was almost all in. I couldn't have gone another step."" ""I*","*""We must have stepped right back into the main shaft of the mine. That passage we were in was a*",2502,5384,5000,1
1981,72958,1,0,"*""Some of them may have come back."" The boys went cautiously forward, keeping to the shelter of the trees as*",*Once in a while he got up and went away to search for more wood to cast on the blaze.*,4336,7228,5000,0
1982,72958,2,0,"*""That's me,"" said the old man. ""I'm the fellow they stole that there gold from."" The Hardy boys looked curiously*","*""The lone tree was over to the right, I think,"" said Joe. They peered through the storm. They could see*",1132,5648,5000,1
1983,72958,3,0,"*The porter came to the door of the compartment. ""Heah's de fust stop,"" he told them. ""You kin git a*","*""You're sure you went all through the train?"" ""Right through. There was no two boys on it. There was one*",26,3305,5000,1
1984,72958,4,0,*But when he turned and tried to find the trail down the mountain again he found that it eluded him.*,"*""Are any of the wolves following him?"" asked Joe, from the darkness. ""I can't see any. This brute seems to*",4295,7047,5000,0
1985,72958,5,0,"*At length he found what he sought, a late train bound for Chicago, and he almost groaned as he noted*","*Their father nodded. ""I'll be able to help you considerably, even if I am laid up,"" he said. ""But what*",4920,9233,5000,0
1986,72958,6,0,"*Flashing the light ahead of him, Joe crawled into the narrow corridor in the face of the rock. For several*","*It seemed to come from above and he stopped, flashing the light hither and thither. ""It's around here somewhere."" ""I*",0,3319,5000,0
1987,72958,7,0,"*Are you hurt?"" ""No. I'm all right. I jumped back just in time."" ""Where are you now? Can't you reach*",*They knew now the explanation of their capture. They were in the hands of three members of the gang of*,3571,7050,5000,1
1988,72958,8,0,"*When their eyes became accustomed to the absence of the electric glow, they saw that almost directly across from them*","*He seized the weapon himself and pressed the barrel of it to the fellow's temple. ""All right! All right!"" he*",3212,6544,5000,0
1989,72958,9,0,"*The boys felt in their hearts that there was very little hope that the passage would lead anywhere, but it*","*""No,"" he said, hoarsely. ""I've been away. What happened? You don't mean to tell me----"" ""We're telling you nothing."" ""They*",1793,6652,5000,1
1990,72958,10,0,*We didn't want to be near anythin' that'd remind us of how near we'd been to bein' rich. So we*,"*I wonder what on earth he can want you for?"" ""Perhaps he needs our help on that case he's working*",5159,9953,5000,1
1991,72958,11,0,"*The interior of the place was wrecked. In the dim light Frank could see the broken boards and shattered timbers,*","*Then, with many giggles, his followers set to work building two snow forts directly opposite one another. The forts were*",1218,6112,5000,0
1992,72958,12,0,"*""We took refuge at the foot of the cliff and we were standing there when we heard the crash. Then*",*He knew Chet Morton and his mischievous proclivities of old. But although he looked through the rules and regulations hopefully*,3748,8215,5000,1
1993,72958,13,0,*The magazines he flung to one side as worthless. Some of the sheets of paper contained nothing but crude attempts*,"*The wolves were circling around the cave. Another wolf joined the animal that barred the entrance. By some animal cunning,*",3427,7488,5000,0
1994,72958,14,0,"*""Find something?"" asked Joe. ""This may be valuable."" Frank held up a small black notebook and began flipping the pages.*",*He ran forward. It was Joe. He was almost exhausted and he was blue with cold. He staggered over toward*,3975,6634,5000,1
1995,72958,15,0,*They explored the little chamber. But of a tunnel leading from it there was no sign. A sloping heap of*,"*So the Hardy boys returned to Hank Shale's cabin on the hill, there to tell the tale of their hazardous*",5041,9046,5000,1
1996,72958,16,0,"*Then, as Slim Briggs burst into a wild outbreak of bitter recrimination against the way in which he had deceived*","*They went on, however, and in a short while reached the abandoned mine of their harrowing experience underground. Here they*",3795,8399,5000,1
1997,72958,17,0,"*asked Frank, in amazement. ""Indianapolis."" ""But we're not going to Indianapolis."" ""Dat's where yoh tickets reads to."" The Hardy boys*","*Well, it ain't _our_ fault. We've done the best we could."" ""Yeah, they can't blame us."" ""You're sure you went*",3796,7499,5000,0
1998,72958,18,0,"*We may as well be comfortable."" The fellow addressed as ""Shorty"" moved away from Frank and sat down by his*","*He looked around, plainly expecting to see the rest of the gang in jail as well. Suspicion dawned on him.*",3935,7160,5000,1
1999,72958,19,0,*Next minute there was a regular gunfight under way. A gang of toughs from town had heard about our gold*,"*Perhaps you'll come into your own some day,"" said Mrs. Hardy comfortingly. ""It'll have to come mighty soon, then,"" replied*",3445,7055,5000,1
2000,72958,20,0,"*Joe got to his feet. ""Sure. I feel fine now. There's no use staying up here until nightfall. This storm*","*No bones broken. How about you?"" ""I'm shaken up a bit, but I'm all right. Thank goodness I didn't land*",2520,5125,5000,1
2001,72958,21,0,"*he muttered. ""A snowball."" He was right. Hardly had the suspicion crossed his mind than it became a frigid reality.*","*""We might as well wait."" He and Joe went back into the compartment and sat down again. This unexpected development*",1819,6790,5000,0
2002,72958,22,0,"*Before the man with the automatic pistol could realize what he was doing, he had flung up his hands sharply,*","*""But what delayed you? We expected you here yesterday."" The Hardy boys glanced at one another. ""You must have enemies*",4626,8258,5000,1
2003,72958,23,0,"*""The tunnel caved in, too. I'm trying to dig my way through to you."" There was a moment of silence.*","*""I'm going to get Black Pepper. He'll make these birds talk."" With that the fellow stalked away through the snow.*",3273,6703,5000,0
2004,72958,24,0,"*""But you could mebbe fix up the stove so it would work again. Looks as if we're all here to*","*It had been unharmed, and it did not take the boys long to place blankets upon it and make the*",2646,5966,5000,0
2005,72958,25,0,"*It came from the fog of swirling snow close by. Then the shrieking wind drowned the sound out, but the*","*""I knew they'd get lost. I told them so!"" declared Aunt Gertrude vigorously. But if she had a scolding in*",1512,5961,5000,1
2006,72958,26,0,*The men were as surprised as the lads. Both Frank and Joe realized that there was something unsavory about the*,"*""Lock him up."" The sheriff took a ponderous bunch of keys from his pocket and unlocked a heavy door leading*",4951,8970,5000,1
2007,72958,27,0,"*A surge of gladness passed over him when he heard his brother's voice in reply: ""I hear you. What's happened?""*","*About the waist of one of the men, the thin-featured fellow, was a belt with a holster from which projected*",6876,9630,5000,1
2008,72958,28,0,"*Why had they attacked them? Why had they been hunting for them in the first place? And who was ""the*","*""I just wanted to make sure it was all right,"" he muttered. ""Don't want to lock anybody up that don't*",6399,9887,5000,1
2009,72958,29,0,"*We mined the place ourselves, the three of us. There was a syndicate made us an offer but it didn't*","*The boys scrambled into the back seat. Aunt Gertrude shrieked ""Good-bye"" a dozen times and sobbed audibly. Their mother waved*",2799,7732,5000,0
2010,72958,30,0,"*Clearly, it was inadvisable to go on, for the wind was against them and they were making little headway. Also,*","*""There was a time when I should have been worth lots of money,"" he told the boys. ""And if I*",828,3919,5000,1
2011,72958,31,0,*declared Aunt Gertrude vigorously. But if she had a scolding in store for them she soon forgot it in her*,"*""Ah, yes!"" he said. ""Frank and Joe Hardy. Your room has been reserved for you. And there is also a*",2544,6555,5000,0
2012,72958,32,0,"*When you get to the top of the hill you'll find Hank's place. You can see it from here."" He*",*Joe tugged at the iron bar. At first it resisted his efforts. He put all his strength into the attempt*,6042,9585,5000,1
2013,72958,33,0,"*""Let's tackle him."" ""There may be others with him. Let him follow, and if he's alone we'll grab him."" Without*","*Once we get there we'll be able to get in out of the storm, anyway."" ""I thought you'd say that,""*",3220,7635,5000,0
2014,72958,34,0,*He gave Frank but a fleeting glance as he went by and when Joe passed him later his gaze merely*,"*It refused to budge. ""Rest a bit and then try it again."" Joe sat down, breathing heavily. ""How did it*",2420,6859,5000,0
2015,72958,35,0,*They knew there was no use of attempting to escape as long as that ugly-looking revolver was in the hand*,"*We know that. He came back here to dig it up. That shows he must have hidden it, as Wilson*",4449,8324,5000,0
2016,72958,36,0,*Majestically he stood at the bottom of the hill and held up his hand. Sled after sled pulled to a*,"*Then, with a roar, the taxi sped down the street and headed toward the station. Already the boys could hear*",3512,6059,5000,0
2017,72958,37,0,"*""We'll get there if we have to walk,"" Frank replied grimly. They had no further enjoyment of the scenery. Each*","*There's that much to be thankful for."" The Hardy boys realized that if a gang were arrayed against them, as*",595,3549,5000,1
2018,72958,38,0,"*""Why, those boys told me they'd all been rounded up! I spilled everything I knew, just so I'd get let*","*There's no use staying up here until nightfall. This storm may last a couple of days."" ""All right. Let's go.""*",1260,5669,5000,0
2019,72958,39,0,"*Frank considered his brother's advice sound, and, after enjoying a good dinner, the boys went out and wandered about the*","*asked the big man curiously. ""The chap driving the touring car was going to drive us out to a town*",4874,7948,5000,1
2020,72958,40,0,"*""It's around here somewhere."" ""I can feel the draft. There must be a big opening."" The circle of light ceased*",*I would never have forgiven myself. And now that you have run up against Black Pepper's gang they'll be out*,331,3212,5000,0
2021,72958,41,0,"*""You'd better let us go or the whole three of you will find yourselves in jail,"" said Frank. The man*","*""No one here,"" he said, in a tone of relief. ""We'll take a look around."" They advanced boldly across the*",1428,6072,5000,1
2022,72958,42,0,"*""And if I had my rights I ought to be worth lots of money to-day. But here I am, with*","*But his foot appeared to slip and the snowball smacked Con Riley's helmet with deadly accuracy, knocking it off into*",4133,8090,5000,1
2023,72958,43,0,*Even yet the real truth of the situation had not dawned on them. They hammered on the door for a*,"*If they chance to be looking for us they'll never think of looking for two boys wearing glasses."" ""Good idea!""*",548,3658,5000,1
2024,72958,44,0,"*""He is a real square-shooter, as the miners would say. The loss of the gold has broken him all up.*","*""It isn't hurting any. See what you can do with that crowbar."" Joe inserted the end of the crowbar beneath*",5414,8551,5000,1
2025,72958,45,0,"*Frank fired at the animal. The shot went wide and the brute slunk back, but still remained in the passageway.*","*""It may be buried deep."" A far-off sound caught Frank's ear. He started violently, because his nerves were already tautened*",6628,9720,5000,0
2026,72958,46,0,"*""He's at a mining camp. It's a queer-sounding place called Lucky Bottom."" Jad Wilson's eyes widened. ""Lucky Bottom!"" he exclaimed.*",*His eye caught a bulletin board in front of the little station and he went over to it. At length*,2519,6422,5000,1
2027,72958,47,0,"*""They be sayin' down town,"" declared the old miner, ""that Black Pepper and his gang have broke up camp."" ""Have*","*""We've run across a few clues that may lead to something."" ""That's good! That's good!"" declared the old man. ""Do*",685,3232,5000,0
2028,72958,48,0,"*""What were you doing up here?"" ""Trying to find you,"" said Joe cheerfully. ""Where's Shorty and Jack and Black Pepper?""*","*""That's just what I was thinking."" Frank scooped up a handful of the papers and sat down on a bunk.*",1990,4615,5000,0
2029,72958,49,0,"*""Not me!"" And not until the novelty of the long journey began to wear off did Joe admit to himself*","*""Now,"" said the young man beside them, suddenly whipping out a pistol, ""you'll just come along with us."" He leveled*",1702,5055,5000,1
2030,72958,50,0,"*He's hiding behind the rocks back there."" ""Let's tackle him."" ""There may be others with him. Let him follow, and*","*As the boys drew closer they caught a glimpse of a small cabin in the midst of the grove. ""We'll*",3270,6017,5000,1
2031,72958,51,0,"*The young man at the wheel said little, beyond an occasional remark about the weather or the condition of the*","*I don't think there's anything more to be feared."" ""Not until we reach Lucky Bottom."" ""I wonder what we'll bump*",5071,8169,5000,0
2032,72958,52,0,"*He was up again in a moment, but the incident testified to the difficulty of their progress. The cliff seemed*","*""Did you find any mines?"" asked Frank. ""In Nevada, we did. Me and my two partners--brothers they were, by the*",1589,5164,5000,1
2033,72958,53,0,"*All we have to do now is find the Lone Tree Mine and we'll recover the stuff in no time.""*","*Frank sensed that they were preparing to spring. ""Quick!"" he urged his brother. Joe leaped and scrambled into the opening.*",3742,8059,5000,0
2034,72958,54,0,"*To allay suspicion, they decided to board the train separately. Frank went first, while Joe remained in the concourse of*",*I think this story about the chap deserting from the gang and making away with the loot is false. They*,7189,9852,5000,0
2035,72958,55,0,"*This is the worst blow yet. I'll never be able to put this house back on the cliff again."" ""Oh,*","*But it was mid-afternoon before they reached the road leading into Bayport. From there on their progress was easy, and,*",1561,4521,5000,0
2036,72958,56,0,"*Why had they attacked them? Why had they been hunting for them in the first place? And who was ""the*","*Slim was silent for a moment. ""That gang has been tryin' to double-cross me all along,"" he said at last.*",2431,4984,5000,1
2037,72958,57,0,"*""Why, I'll bet I know where that is!"" declared Joe. ""Don't you remember an old mine working near where they*","*At the far side of the bottom of the pit, clearly discernible against the snow, they saw the wide mouth*",5132,8005,5000,1
2038,72958,58,0,"*Then, on the next page, he found a crude map. He studied it curiously. It looked something like the ground*","*He backed into the passage with Joe. The tunnel was narrow, but high enough to permit them to move about*",908,5589,5000,0
2039,72958,59,0,"*Was it possible that Slim had become separated from the rest of the gang? ""I suppose you know the camp's*","*But the wind flung the words back into his teeth. A feeling of panic seized him for a moment, but*",3171,7464,5000,1
2040,72958,60,0,"*""The chap driving the touring car was going to drive us out to a town called Greendale so we could*",*They said he later escaped from them and that they thought he had probably gone back to where he had*,4186,7739,5000,0
2041,72958,61,0,"*The man in the fur coat became impatient at receiving questions instead of answers. ""Are you the Hardy boys?"" he*","*""He has the sheriff buffaloed, at any rate, by the looks of things. If Bart Dawson hadn't shown up when*",1802,6278,5000,1
2042,72958,62,0,"*""For being mixed up in the gold robbery, for one thing. If that isn't enough you can hold him for*","*As he stood there on the rocks, with the snow sweeping down on him and with the wind howling about*",6383,9950,5000,0
2043,72958,63,0,"*""If only the rest of them are that easy!"" said Frank. ""No such luck. I'm thinking this Black Pepper will*",*The pattering of feet at the back of the huge cavern became more insistent. The boys were conscious of those*,4623,9127,5000,0
2044,72958,64,0,"*""Nobody knows. They had a camp somewheres back in the mountain, but they've all cleared away from it. Maybe the*","*asked Frank. ""The mine?"" ""Yes."" ""You're leading this procession. Whatever you want to do."" ""If you think the storm is*",5043,9828,5000,1
2045,72958,65,0,"*It was a brisk, cold afternoon and the boys did not need much urging. Shallow Lake was back in the*","*Jadbury Wilson possessed but the one narrow cot, so the boys saw they would be obliged to sleep on the*",908,4251,5000,0
2046,72958,66,0,"*asked Joe, from the darkness. ""I can't see any. This brute seems to be alone."" ""How about taking a shot*","*""I have you covered."" Black Pepper ceased his struggles and lay still. ""I give in,"" he said quickly. ""I give*",4162,7989,5000,1
2047,72958,67,0,"*The sound of the steps ceased, and some one rapped at the door. ""Something foh you, gemmen?"" ""Yes--let us out*","*They went through Lucky Bottom, which was nothing more than a collection of shacks and cabins ranged on either side*",2336,6999,5000,0
2048,72958,68,0,"*We can't depend on it too much. Ah! Here we are!"" His light had disclosed the fact that they were*","*""We'll have to be on the lookout for them from now on. They won't stop until they do lay their*",3402,6578,5000,1
2049,72958,69,0,"*""Nary a sign of 'em on that train,"" he said. ""I can't figure out what happened,"" said the bearded man.*","*He was cut off completely from his brother. Then he shouted: ""Frank!"" There was no answer. His shout echoed and*",811,5741,5000,0
2050,72958,70,0,*We were in our camp one night talkin' things over and wonderin' just what to do about it when we*,"*It's got mighty civilized, they tell me."" ""Our father is out in Montana now,"" Frank remarked. ""You don't say! And*",662,4513,5000,0
2051,72958,71,0,"*At last he found it, near the foot of the shaft. It was quite heavy and one end of it*","*Then he heard Joe give a lusty shout of delight. ""It leads on up!"" he called. ""It is a tunnel*",2499,5239,5000,1
2052,72958,72,0,"*""It _must_ have an opening! Where would that fresh air we feel be coming from if it hadn't one?"" ""It*","*Why had he waited for twenty years before returning to dig up the loot? ""And Black Pepper's gang stole it*",4040,9036,5000,0
2053,72958,73,0,"*""It just requires a lot of hard work and keeping your eyes open. Mainly, it will keep the gang on*","*Instead, there was a solid wall of rocks and boulders ahead of him! At first, Joe could not believe his*",6938,9666,5000,0
2054,72958,74,0,"*""Do you think we can make the train at Greendale all right?"" ""Oh, yes. I'm sure of it. There's a*",*The snow came sweeping down from the great crags in shifting sheets. A rough-looking man in fur hat and mackinaw*,1249,3988,5000,0
2055,72958,75,0,"*Hastily, they left the little cabin. They were sure now that they were on the trail of the hidden gold.*",*The boys scrambled back. The wolf leaped. Frank flung himself to one side and the great body brushed against him.*,2798,7542,5000,1
2056,72958,76,0,"*There was a flurry of snow as they struggled, but the fight was short-lived. Taken completely by surprise, the man*","*""That's right, too. I hadn't thought of that. They may have taken it away right after they abandoned this camp.*",3505,6856,5000,1
2057,72958,77,0,"*I'm just waiting until the line is clear so I can put through a telephone call."" ""Do you think we*","*he inquired, in a piping voice. ""Yes. This is Mr. Shale's place, isn't it?"" returned Frank. ""Come in. Come in,""*",3313,7120,5000,0
2058,72958,78,0,"*Then, turning the flashlight directly on one of the snarling beasts, he took aim and fired. The animal dropped in*","*Frank noticed a change in the color of the earth and rock at this juncture. ""It seems blue,"" he remarked*",5632,8346,5000,0
2059,72958,79,0,"*Frank went first, while Joe remained in the concourse of the station for a few minutes. Then he followed. It*",*He crouched down and made his way on hands and knees into the passage. Joe waited until he had disappeared*,5988,9926,5000,1
2060,72958,80,0,"*It's a small world, ain't it?"" ""What kind of place is Lucky Bottom?"" asked Frank. ""It ain't very big. In*","*""We're sure making good time."" ""What do you say to going out and sitting in the observation car for a*",6173,9066,5000,1
2061,72958,81,0,"*Then, one day, just when our grub was runnin' low and it looked as if we'd have to give up,*","*Sled after sled pulled to a stop and Officer Riley, the personification of the majesty of the law, ordered the*",3712,6660,5000,0
2062,72958,82,0,*Then we threatened them with imprisonment if they didn't tell where the gold had gone to. They declared that one*,*It would take an army of men to clear away the débris. Joe realized that he and Frank would never*,3190,6127,5000,0
2063,72958,83,0,"*It is not serious but it will be some time before I am able to be on my feet again,*","*He was unable to find it, but his fingers closed over the wrench again. There was a yell of surprise*",1989,4676,5000,1
2064,72958,84,0,"*""The shaft has caved in,"" he thought. ""We're trapped in the mine! We'll never get out alive!"" He turned his*","*Why are you keeping us here?"" The man in the fur coat became impatient at receiving questions instead of answers.*",5948,9930,5000,0
2065,72958,85,0,"*He could not see Frank at all. He followed the trail as well as he could, but in a few*","*Frank knew, however, that it would be but for a moment. He backed into the passage with Joe. The tunnel*",718,4002,5000,1
2066,72958,86,0,"*""I guess I couldn't have been much use as a prospector, or I'd have been able to hold on to*","*I hope you have a pleasant trip. Do not worry about me, as I am in good hands and progressing*",1668,4275,5000,1
2067,72958,87,0,"*The truth of the matter is, I have been hurt, and am now laid up in a miner's cabin and*","*It spun straight and true, knocking the automatic out of the fellow's grasp and it clattered to the floor of*",496,3219,5000,1
2068,72958,88,0,"*""I'm going to get Black Pepper. He'll make these birds talk."" With that the fellow stalked away through the snow.*","*""Wonder if there'd be any use looking through those papers."" Joe indicated a scattered heap of old envelopes, letters, tattered*",5221,9954,5000,1
